source,target,weight,neuropil,nt_type,target_total_input,shrec_score,target_cluster,target_function
720575941504526386,720575941625907769,8,VNC_WTct_R,,1473,0.5431093007467752,5,steering_control
720575941504526386,720575941625907769,6,VNC_unassigned_R,,1473,0.40733197556008144,5,steering_control
720575941504652482,720575941390660502,10,VNC_IntTct_L,,68,14.705882352941178,1,power_control
720575941504652482,720575941390660502,2,VNC_NTct_L,,68,2.941176470588235,1,power_control
720575941504652482,720575941390660502,7,VNC_WTct_L,,68,10.294117647058822,1,power_control
720575941504652482,720575941399264291,3,VNC_IntTct_L,,25,12.0,1,power_control
720575941504652482,720575941399264291,2,VNC_NTct_L,,25,8.0,1,power_control
720575941504652482,720575941399264291,1,VNC_WTct_L,,25,4.0,1,power_control
720575941504652482,720575941404452720,2,VNC_NTct_L,,277,0.7220216606498195,5,steering_control
720575941504652482,720575941404452720,6,VNC_WTct_L,,277,2.166064981949458,5,steering_control
720575941504652482,720575941412443540,2,VNC_HTct_R,,416,0.4807692307692308,2,steering_control
720575941504652482,720575941412443540,2,VNC_IntTct_R,,416,0.4807692307692308,2,steering_control
720575941504652482,720575941412445332,1,VNC_NTct_R,,53,1.8867924528301887,3,power_control
720575941504652482,720575941412445332,2,VNC_WTct_R,,53,3.7735849056603774,3,power_control
720575941504652482,720575941413872924,3,VNC_WTct_R,,185,1.6216216216216217,5,steering_control
720575941504652482,720575941413920540,3,VNC_HTct_R,,204,1.4705882352941175,5,steering_control
720575941504652482,720575941414326161,4,VNC_IntTct_L,,343,1.1661807580174928,5,steering_control
720575941504652482,720575941429324641,6,VNC_HTct_L,,37,16.216216216216218,5,steering_control
720575941504652482,720575941430389006,2,VNC_HTct_R,,379,0.5277044854881267,4,steering_control
720575941504652482,720575941431072137,4,VNC_NTct_L,,55,7.2727272727272725,3,power_control
720575941504652482,720575941431072137,1,VNC_WTct_L,,55,1.8181818181818181,3,power_control
720575941504652482,720575941432778638,9,VNC_IntTct_R,,93,9.67741935483871,1,power_control
720575941504652482,720575941432778638,1,VNC_WTct_R,,93,1.0752688172043012,1,power_control
720575941504652482,720575941439063503,4,VNC_HTct_L,,346,1.1560693641618496,5,steering_control
720575941504652482,720575941447591246,6,VNC_NTct_R,,123,4.878048780487805,1,power_control
720575941504652482,720575941447591246,3,VNC_WTct_R,,123,2.4390243902439024,1,power_control
720575941504652482,720575941449065565,1,VNC_HTct_R,,171,0.5847953216374269,5,steering_control
720575941504652482,720575941449065565,2,VNC_WTct_L,,171,1.1695906432748537,5,steering_control
720575941504652482,720575941456206495,4,VNC_WTct_R,,86,4.651162790697675,3,power_control
720575941504652482,720575941458790726,4,VNC_IntTct_R,,224,1.7857142857142856,4,steering_control
720575941504652482,720575941458790726,1,VNC_LTct_R,,224,0.4464285714285714,4,steering_control
720575941504652482,720575941470474763,1,VNC_HTct_R,,225,0.4444444444444444,5,steering_control
720575941504652482,720575941470474763,1,VNC_NTct_L,,225,0.4444444444444444,5,steering_control
720575941504652482,720575941470474763,2,VNC_WTct_R,,225,0.8888888888888888,5,steering_control
720575941504652482,720575941474437681,4,VNC_HTct_L,,297,1.3468013468013467,5,steering_control
720575941504652482,720575941474437681,4,VNC_HTct_R,,297,1.3468013468013467,5,steering_control
720575941504652482,720575941474437681,2,VNC_IntTct_L,,297,0.6734006734006733,5,steering_control
720575941504652482,720575941474437681,3,VNC_IntTct_R,,297,1.0101010101010102,5,steering_control
720575941504652482,720575941474437681,2,VNC_unassigned_R,,297,0.6734006734006733,5,steering_control
720575941504652482,720575941476037406,1,VNC_IntTct_R,,102,0.9803921568627451,4,steering_control
720575941504652482,720575941476037406,2,VNC_NTct_L,,102,1.9607843137254901,4,steering_control
720575941504652482,720575941476037406,1,VNC_WTct_L,,102,0.9803921568627451,4,steering_control
720575941504652482,720575941490833072,4,VNC_IntTct_L,,293,1.3651877133105803,4,steering_control
720575941504652482,720575941490833072,3,VNC_LTct_L,,293,1.023890784982935,4,steering_control
720575941504652482,720575941492354174,5,VNC_HTct_L,,140,3.571428571428571,5,steering_control
720575941504652482,720575941492354174,1,VNC_IntTct_R,,140,0.7142857142857143,5,steering_control
720575941504652482,720575941492354174,1,VNC_WTct_R,,140,0.7142857142857143,5,steering_control
720575941504652482,720575941492446078,2,VNC_IntTct_L,,89,2.247191011235955,5,steering_control
720575941504652482,720575941492446078,1,VNC_IntTct_R,,89,1.1235955056179776,5,steering_control
720575941504652482,720575941492446078,2,VNC_LTct_R,,89,2.247191011235955,5,steering_control
720575941504652482,720575941492446078,6,VNC_NTct_R,,89,6.741573033707865,5,steering_control
720575941504652482,720575941492446078,4,VNC_WTct_R,,89,4.49438202247191,5,steering_control
720575941504652482,720575941492446078,2,VNC_unassigned_L,,89,2.247191011235955,5,steering_control
720575941504652482,720575941494969726,3,VNC_IntTct_L,,505,0.594059405940594,5,steering_control
720575941504652482,720575941494969726,4,VNC_WTct_L,,505,0.7920792079207921,5,steering_control
720575941504652482,720575941494969726,3,VNC_WTct_R,,505,0.594059405940594,5,steering_control
720575941504652482,720575941496949410,1,VNC_IntTct_R,,199,0.5025125628140703,5,steering_control
720575941504652482,720575941496949410,2,VNC_WTct_R,,199,1.0050251256281406,5,steering_control
720575941504652482,720575941499426699,7,VNC_IntTct_R,,309,2.26537216828479,4,steering_control
720575941504652482,720575941503499755,4,VNC_HTct_L,,259,1.5444015444015444,5,steering_control
720575941504652482,720575941505889409,2,VNC_IntTct_R,,102,1.9607843137254901,1,power_control
720575941504652482,720575941505889409,2,VNC_NTct_L,,102,1.9607843137254901,1,power_control
720575941504652482,720575941505889409,1,VNC_WTct_L,,102,0.9803921568627451,1,power_control
720575941504652482,720575941512899427,1,VNC_IntTct_L,,193,0.5181347150259068,1,power_control
720575941504652482,720575941512899427,1,VNC_IntTct_R,,193,0.5181347150259068,1,power_control
720575941504652482,720575941512899427,1,VNC_NTct_L,,193,0.5181347150259068,1,power_control
720575941504652482,720575941512899427,2,VNC_NTct_R,,193,1.0362694300518136,1,power_control
720575941504652482,720575941516768472,3,VNC_HTct_R,,290,1.0344827586206897,5,steering_control
720575941504652482,720575941516768472,2,VNC_IntTct_R,,290,0.6896551724137931,5,steering_control
720575941504652482,720575941517717420,2,VNC_IntTct_R,,138,1.4492753623188406,5,steering_control
720575941504652482,720575941517717420,2,VNC_NTct_R,,138,1.4492753623188406,5,steering_control
720575941504652482,720575941517717420,2,VNC_WTct_R,,138,1.4492753623188406,5,steering_control
720575941504652482,720575941517717420,1,VNC_unassigned_R,,138,0.7246376811594203,5,steering_control
720575941504652482,720575941521986227,5,VNC_IntTct_L,,306,1.6339869281045754,5,steering_control
720575941504652482,720575941521986227,5,VNC_IntTct_R,,306,1.6339869281045754,5,steering_control
720575941504652482,720575941524196683,3,VNC_WTct_R,,264,1.1363636363636365,5,steering_control
720575941504652482,720575941526690841,3,VNC_IntTct_R,,385,0.7792207792207793,1,power_control
720575941504652482,720575941526701412,38,VNC_HTct_L,,606,6.270627062706271,5,steering_control
720575941504652482,720575941526701412,12,VNC_HTct_R,,606,1.9801980198019802,5,steering_control
720575941504652482,720575941526701412,7,VNC_IntTct_L,,606,1.155115511551155,5,steering_control
720575941504652482,720575941526701412,7,VNC_T3_MetaNm_L,,606,1.155115511551155,5,steering_control
720575941504652482,720575941526701412,3,VNC_T3_MetaNm_R,,606,0.49504950495049505,5,steering_control
720575941504652482,720575941533258689,2,VNC_IntTct_L,,164,1.2195121951219512,1,power_control
720575941504652482,720575941533258689,7,VNC_NTct_L,,164,4.2682926829268295,1,power_control
720575941504652482,720575941536368370,5,VNC_HTct_R,,106,4.716981132075472,5,steering_control
720575941504652482,720575941536368370,4,VNC_unassigned_R,,106,3.7735849056603774,5,steering_control
720575941504652482,720575941551588506,2,VNC_WTct_R,,261,0.7662835249042145,5,steering_control
720575941504652482,720575941552622398,4,VNC_HTct_L,,210,1.9047619047619049,5,steering_control
720575941504652482,720575941552622398,2,VNC_HTct_R,,210,0.9523809523809524,5,steering_control
720575941504652482,720575941552622398,7,VNC_IntTct_L,,210,3.3333333333333335,5,steering_control
720575941504652482,720575941552622398,2,VNC_IntTct_R,,210,0.9523809523809524,5,steering_control
720575941504652482,720575941552622398,2,VNC_unassigned_L,,210,0.9523809523809524,5,steering_control
720575941504652482,720575941560090862,1,VNC_IntTct_R,,60,1.6666666666666667,5,steering_control
720575941504652482,720575941560090862,2,VNC_WTct_R,,60,3.3333333333333335,5,steering_control
720575941504652482,720575941562021376,5,VNC_IntTct_L,,519,0.9633911368015413,5,steering_control
720575941504652482,720575941562021376,3,VNC_IntTct_R,,519,0.5780346820809248,5,steering_control
720575941504652482,720575941562021376,5,VNC_WTct_L,,519,0.9633911368015413,5,steering_control
720575941504652482,720575941562021376,7,VNC_WTct_R,,519,1.348747591522158,5,steering_control
720575941504652482,720575941563318070,7,VNC_HTct_L,,264,2.6515151515151514,5,steering_control
720575941504652482,720575941565459095,2,VNC_HTct_L,,196,1.0204081632653061,5,steering_control
720575941504652482,720575941565459095,2,VNC_HTct_R,,196,1.0204081632653061,5,steering_control
720575941504652482,720575941565459095,3,VNC_IntTct_L,,196,1.530612244897959,5,steering_control
720575941504652482,720575941565459095,3,VNC_WTct_L,,196,1.530612244897959,5,steering_control
720575941504652482,720575941565459095,3,VNC_WTct_R,,196,1.530612244897959,5,steering_control
720575941504652482,720575941571514619,4,VNC_WTct_R,,105,3.8095238095238098,1,power_control
720575941504652482,720575941571515131,4,VNC_NTct_R,,81,4.938271604938271,1,power_control
720575941504652482,720575941571515131,1,VNC_WTct_R,,81,1.2345679012345678,1,power_control
720575941504652482,720575941576941045,4,VNC_IntTct_R,,608,0.6578947368421052,4,steering_control
720575941504652482,720575941594213927,6,VNC_IntTct_L,,104,5.769230769230769,5,steering_control
720575941504652482,720575941594213927,4,VNC_WTct_L,,104,3.8461538461538463,5,steering_control
720575941504652482,720575941610953446,3,VNC_unassigned_R,,106,2.8301886792452833,3,power_control
720575941504652482,720575941623108298,30,VNC_HTct_R,,2454,1.2224938875305624,5,steering_control
720575941504652482,720575941623108298,15,VNC_IntTct_R,,2454,0.6112469437652812,5,steering_control
720575941504652482,720575941623108298,10,VNC_NTct_R,,2454,0.40749796251018744,5,steering_control
720575941504652482,720575941623108298,32,VNC_WTct_R,,2454,1.3039934800325998,5,steering_control
720575941504652482,720575941623328108,4,VNC_IntTct_L,,491,0.8146639511201629,5,steering_control
720575941504652482,720575941623328108,3,VNC_IntTct_R,,491,0.6109979633401221,5,steering_control
720575941504652482,720575941623328108,2,VNC_WTct_R,,491,0.40733197556008144,5,steering_control
720575941504652482,720575941625932682,3,VNC_IntTct_L,,274,1.094890510948905,5,steering_control
720575941504652482,720575941625932682,3,VNC_WTct_R,,274,1.094890510948905,5,steering_control
720575941504652482,720575941630933947,4,VNC_IntTct_L,,704,0.5681818181818182,4,steering_control
720575941504652482,720575941652191961,3,VNC_NTct_L,,78,3.8461538461538463,5,steering_control
720575941504652482,720575941652191961,1,VNC_WTct_L,,78,1.282051282051282,5,steering_control
720575941504652482,720575941655827480,2,VNC_IntTct_L,,81,2.4691358024691357,1,power_control
720575941504652482,720575941655827480,2,VNC_NTct_R,,81,2.4691358024691357,1,power_control
720575941504652482,720575941655827480,2,VNC_WTct_L,,81,2.4691358024691357,1,power_control
720575941504652482,720575941655827480,1,VNC_WTct_R,,81,1.2345679012345678,1,power_control
720575941504652482,720575941663099516,5,VNC_IntTct_L,,343,1.4577259475218658,5,steering_control
720575941504652482,720575941663099516,2,VNC_IntTct_R,,343,0.5830903790087464,5,steering_control
720575941504652482,720575941663099516,2,VNC_LTct_L,,343,0.5830903790087464,5,steering_control
720575941504652482,720575941663099516,2,VNC_WTct_R,,343,0.5830903790087464,5,steering_control
720575941504652482,720575941671138727,25,VNC_HTct_L,,2296,1.088850174216028,5,steering_control
720575941504652482,720575941671138727,35,VNC_IntTct_L,,2296,1.524390243902439,5,steering_control
720575941504652482,720575941671138727,23,VNC_WTct_L,,2296,1.0017421602787455,5,steering_control
720575941504652482,720575941679017405,5,VNC_HTct_R,,50,10.0,5,steering_control
720575941504652482,720575941684876527,3,VNC_HTct_L,,218,1.3761467889908259,5,steering_control
720575941504652482,720575941684876527,5,VNC_HTct_R,,218,2.293577981651376,5,steering_control
720575941504652482,720575941684876527,3,VNC_IntTct_L,,218,1.3761467889908259,5,steering_control
720575941504652482,720575941684876527,3,VNC_WTct_R,,218,1.3761467889908259,5,steering_control
720575941504652482,720575941687834331,3,VNC_NTct_L,,39,7.6923076923076925,3,power_control
720575941504652482,720575941687834331,3,VNC_WTct_L,,39,7.6923076923076925,3,power_control
720575941504652482,720575941687834331,1,VNC_unassigned_L,,39,2.564102564102564,3,power_control
720575941504652482,720575941721193018,3,VNC_HTct_L,,223,1.345291479820628,5,steering_control
720575941504652482,720575941721193018,3,VNC_HTct_R,,223,1.345291479820628,5,steering_control
720575941504652482,720575941721193018,1,VNC_IntTct_L,,223,0.4484304932735426,5,steering_control
720575941504652482,720575941721193018,3,VNC_IntTct_R,,223,1.345291479820628,5,steering_control
720575941504652482,720575941721193018,1,VNC_NTct_L,,223,0.4484304932735426,5,steering_control
720575941504652482,720575941721193018,1,VNC_WTct_R,,223,0.4484304932735426,5,steering_control
720575941504652482,720575941721193018,1,VNC_unassigned_L,,223,0.4484304932735426,5,steering_control
720575941504652482,720575941729950507,5,VNC_WTct_L,,91,5.4945054945054945,1,power_control
720575941504679106,720575941429556655,14,VNC_T1_ProNm_R,,1452,0.9641873278236914,5,steering_control
720575941504687810,720575941498948425,6,VNC_IntTct_R,,526,1.1406844106463878,3,power_control
720575941504687810,720575941498948425,3,VNC_WTct_R,,526,0.5703422053231939,3,power_control
720575941504687810,720575941513167609,3,VNC_WTct_R,,285,1.0526315789473684,5,steering_control
720575941504687810,720575941562339079,3,VNC_unassigned_R,,245,1.2244897959183674,3,power_control
720575941504703938,720575941429556655,14,VNC_NTct_R,,1452,0.9641873278236914,5,steering_control
720575941504703938,720575941464768790,10,VNC_NTct_R,,723,1.3831258644536653,5,steering_control
720575941504703938,720575941464901398,6,VNC_HTct_R,,833,0.7202881152460985,5,steering_control
720575941504703938,720575941528944568,9,VNC_HTct_R,,2084,0.43186180422264875,4,steering_control
720575941504703938,720575941574155003,17,VNC_HTct_R,,510,3.3333333333333335,3,power_control
720575941504703938,720575941574155003,4,VNC_IntTct_R,,510,0.7843137254901961,3,power_control
720575941504703938,720575941609001034,7,VNC_NTct_R,,563,1.2433392539964476,5,steering_control
720575941504921906,720575941414508948,11,VNC_IntTct_R,,2237,0.49172999552972735,3,power_control
720575941504921906,720575941458790726,2,VNC_LTct_R,,224,0.8928571428571428,4,steering_control
720575941504921906,720575941458790726,1,VNC_unassigned_L,,224,0.4464285714285714,4,steering_control
720575941504921906,720575941488475598,4,VNC_IntTct_R,,276,1.4492753623188406,4,steering_control
720575941504921906,720575941488475598,6,VNC_LTct_R,,276,2.1739130434782608,4,steering_control
720575941504921906,720575941490833072,4,VNC_IntTct_L,,293,1.3651877133105803,4,steering_control
720575941504921906,720575941494052992,5,VNC_IntTct_L,,337,1.483679525222552,2,steering_control
720575941504921906,720575941519213016,6,VNC_IntTct_L,,1301,0.4611837048424289,1,power_control
720575941504921906,720575941576941045,6,VNC_IntTct_R,,608,0.9868421052631579,4,steering_control
